"mRNA"	"logFC"	"FDR"	"NT"	"TP"	"Delta"
"SMARCA4"	"SMARCA4"	-1.36279743300648	0.00523790203626547	1995.98275862069	801.620689655172	2720.12017977346
"CCDC144B"	"CCDC144B"	-1.36143287611505	0.0053157059545471	527.48275862069	207.51724137931	718.132369170069
"EPN3"	"EPN3"	-1.36080186751715	0.00531838867813641	54360.3448275862	22845.6896551724	73973.6587602555
"MECOM"	"MECOM"	1.36051544781311	0.00532876292316667	16087.6896551724	42890.2586206897	21887.5502954853
"CAST"	"CAST"	-1.36012649141091	0.00536678736830615	491.98275862069	201.362068965517	669.158783317417
"ZNF580"	"ZNF580"	1.35948087641564	0.00537095347740455	102046.586206897	269111.706896552	138730.382451776
"SF1"	"SF1"	1.35933118875667	0.00537594917384961	3427.10344827586	8759.68965517241	4658.56860433692
"GBAP1"	"GBAP1"	-1.35796201955253	0.00544370119864634	2039.68965517241	830.103448275862	2769.82108339832
"ZNF70"	"ZNF70"	-1.3577152610523	0.00544958685307702	642.396551724138	280.689655172414	872.191601923234
"ZCCHC9"	"ZCCHC9"	-1.35659172545723	0.00549853887844274	3125.75862068966	1314.63793103448	4240.37828060419
"MAD1L1"	"MAD1L1"	1.35618838087956	0.00551236702872228	175241.775862069	465403.310344828	237660.860268838
"RGR"	"RGR"	-1.35628029596785	0.00551630386830385	871.51724137931	380.224137931034	1182.02166207901
"CDCA3"	"CDCA3"	-1.35594057755031	0.00552848994909334	1224.46551724138	486.172413793103	1660.30248063871
"RASGEF1C"	"RASGEF1C"	-1.35566595127286	0.00553075348684705	1928.24137931034	801.103448275862	2614.05118376645
"C10orf99"	"C10orf99"	1.35579610156944	0.00553075348684705	417.189655172414	1048.84482758621	565.624108097858
"OR4C12"	"OR4C12"	-1.35519136745793	0.00554343541636074	77950.3448275862	32495.724137931	105637.634400713
"LHX5"	"LHX5"	-1.35553856972577	0.00554343541636074	703.534482758621	291.98275862069	953.668126511383
"ETFA"	"ETFA"	-1.35484124221076	0.00555558373245527	19628.1034482759	7874.93103448276	26592.9640581034
"DCP2"	"DCP2"	1.35500979546193	0.00555558373245527	348.5	907.810344827586	472.220913718483
"SLC25A24"	"SLC25A24"	1.35529740271101	0.00556299942410074	159.810344827586	434.672413793103	216.590545271178
"ANKZF1"	"ANKZF1"	1.35421417868538	0.00557629438398321	36665.3965517241	97412.4310344828	49652.799877467
"GARS"	"GARS"	-1.35494231812339	0.00557769788712576	438.103448275862	140.137931034483	593.604901784745
"SNORD114-20"	"SNORD114-20"	-1.35381368895277	0.00559014766138949	14073.7931034483	5923.20689655172	19053.2937589374
"OLFM1"	"OLFM1"	1.35359801066407	0.00559665446612906	264271.913793103	718436.413793103	357717.936784731
"BRD4"	"BRD4"	-1.35345366261106	0.00560070225998718	64833.6896551724	26482.0344827586	87749.3947243817
"IFIT2"	"IFIT2"	1.35317738191217	0.0056118362790301	4423.41379310345	11263.1724137931	5985.66349566589
"TEKT4"	"TEKT4"	1.35286567982567	0.00562291993249946	299483.5	728820.586206897	405160.948824072
"SNORD114-1"	"SNORD114-1"	-1.35148772203168	0.00568817921120954	40451.0689655172	16742.3620689655	54669.1230499533
"LGALS2"	"LGALS2"	-1.35186952959	0.00569214083581859	691.5	259.862068965517	934.817779711485
"CDKN3"	"CDKN3"	-1.35102587929276	0.00570807653003226	3446.94827586207	1430.15517241379	4656.91632527322
"DNAJC19"	"DNAJC19"	-1.35063128971146	0.00574044547110249	934.48275862069	360.931034482759	1262.14165348898
"MYL5"	"MYL5"	-1.35004501404478	0.00574697470810961	90906.7068965517	38098.275862069	122728.14638892
"TIPARP"	"TIPARP"	-1.34968394912324	0.00578001299455689	661.568965517241	262.431034482759	892.909013996688
"LTA4H"	"LTA4H"	-1.34921255433161	0.0057878452636731	1713.05172413793	738.724137931035	2311.2708924263
"SYF2"	"SYF2"	-1.3488746271431	0.00580724204202924	1501.72413793103	569.655172413793	2025.63758662351
"PSMC4"	"PSMC4"	-1.34717797287519	0.00588445055308922	2722.20689655172	1149.01724137931	3667.29716864342
"ATP6V1H"	"ATP6V1H"	-1.34668837210658	0.00590675042499997	2261.06896551724	953.879310344828	3044.95528439313
"FRK"	"FRK"	1.34643121653074	0.00591189688871435	4663.81034482759	12260.8965517241	6279.49983625487
"GPR37"	"GPR37"	-1.34577401366142	0.00594326621790963	6401.48275862069	2655.93103448276	8614.94914545332
"CA3"	"CA3"	-1.34541410256831	0.00596597289947274	1670.6724137931	676.655172413793	2247.74622628908
"PDLIM1"	"PDLIM1"	1.34497385221855	0.00597982860563719	1442.03448275862	3776.18965517241	1939.49867330784
"OR4C13"	"OR4C13"	-1.34382356895519	0.00603767905729854	3059.31034482759	1220.53448275862	4111.17334612774
"PNPLA7"	"PNPLA7"	1.34381765730412	0.00604634462300344	148.844827586207	336.5	200.020307508732
"MAPK15"	"MAPK15"	1.34327868996927	0.00605801438973338	1599.46551724138	4314.56896551724	2148.52794465102
"DMRTA1"	"DMRTA1"	1.3430588839387	0.0060627220605685	2560910.9137931	6721079.5862069	3439454.1537454
"ARL17A"	"ARL17A"	-1.34284521071258	0.00607259783660434	5113.27586206897	2218.79310344828	6866.33800243153
"TMEM176B"	"TMEM176B"	1.34130804108509	0.00616011624610014	521.258620689655	1364.5	699.16837941596
"DSCAM"	"DSCAM"	1.34061095646098	0.00622133703995642	138.465517241379	357.603448275862	185.62838950583
"FFAR2"	"FFAR2"	-1.33967343337974	0.00623279735200885	4095	1824.91379310345	5485.96270969004
"RAB40AL"	"RAB40AL"	1.3394211172655	0.00624281678829577	960.689655172414	2349.6724137931	1286.76801127644
"FMOD"	"FMOD"	1.33793196851407	0.00631393876924746	87376.4310344828	202570.051724138	116903.720375699
"FBLN2"	"FBLN2"	-1.33821465343297	0.00631393876924746	1051.05172413793	435.948275862069	1406.53281875736
"SLC5A8"	"SLC5A8"	1.3378563255975	0.0063162587883316	2955.12068965517	7618.63793103448	3953.52690755921
"OSTN"	"OSTN"	1.33732513945955	0.00634010519415525	110452.465517241	291552.310344828	147710.858851496
"ZNF766"	"ZNF766"	-1.33654007611128	0.00638002633992999	37893.8103448276	17219.8275862069	50646.5961624223
"HIST1H1A"	"HIST1H1A"	1.3362172607553	0.00640193329299333	595.241379310345	1481.89655172414	795.371805350274
"GNPTAB"	"GNPTAB"	-1.33627739166827	0.00642935009524177	429.913793103448	170.637931034483	574.48408209049
"SYN2"	"SYN2"	-1.33419146865776	0.00650010194647676	101785.120689655	42781.4655172414	135800.839660438
"B4GALNT2"	"B4GALNT2"	-1.33361868544538	0.00652864219767922	297058.655172414	125729.206896552	396162.973211207
"UBXN8"	"UBXN8"	-1.33190519623248	0.00662408810771997	9441.48275862069	3998.94827586207	12575.1599463463
"PGA4"	"PGA4"	-1.33170067750579	0.00663049088581073	132322.224137931	54620.5	176213.595533555
"RGS7BP"	"RGS7BP"	1.33167044348965	0.00663249758797335	1183.10344827586	2869.44827586207	1575.50389365966
"GRHL1"	"GRHL1"	1.33102897261395	0.0066650266524249	1013.51724137931	2359.41379310345	1349.02081251963
"TBC1D29"	"TBC1D29"	-1.3309914765892	0.00669001420296478	585.448275862069	235.448275862069	779.226665156259
"HSPA1A"	"HSPA1A"	-1.33044941033837	0.0066943303910227	1906.53448275862	798.431034482759	2536.54767837597
"FBXW4"	"FBXW4"	1.32978426764318	0.00675046029704695	203.672413793103	515.431034482759	270.840371614981
"ABCG5"	"ABCG5"	-1.32914330000676	0.00679118987953731	359.48275862069	161.189655172414	477.804100088639
"PTS"	"PTS"	1.32800435396677	0.00681877916522051	77042.3793103448	202125.603448276	102312.615164097
"RNF103"	"RNF103"	1.32735746482157	0.00685646242649223	1697.53448275862	4357.36206896552	2253.23506748168
"FHL1"	"FHL1"	-1.3270511369886	0.00686733931251703	420157.327586207	179115.155172414	557570.259287368
"SYT16"	"SYT16"	-1.32668186051152	0.0068922581261849	2237.01724137931	952.241379310345	2967.81019578945
"ZRANB2"	"ZRANB2"	-1.32646017080106	0.00689591458278582	4706.25862068965	2238.48275862069	6242.66461383394
"BZW2"	"BZW2"	-1.32645025921679	0.00693373311710813	520.741379310345	199.637931034483	690.737537571115
"SLC26A6"	"SLC26A6"	-1.32549002406776	0.00694568647510896	14924.6034482759	6515.55172413793	19782.4129838569
"PLCZ1"	"PLCZ1"	-1.32518062678605	0.00697981126209454	741.086206896552	313.431034482759	982.073084157668
"COG6"	"COG6"	-1.32515888919277	0.00698012849274177	737.120689655172	304.396551724138	976.802034304456
"NKAIN2"	"NKAIN2"	1.32465758795857	0.00698312723783652	93702.0862068966	244334.724137931	124123.179501514
"PARVG"	"PARVG"	-1.32430370757605	0.00700103239911751	26890.7413793103	11518.9655172414	35611.5085080893
"NIP7"	"NIP7"	1.32434022133105	0.00701441447256537	208.155172413793	491.827586206897	275.668267105687
"RAP1B"	"RAP1B"	-1.32285069116967	0.00707700911047734	983708.396551724	416864.810344828	1301299.33228786
"POLR2C"	"POLR2C"	-1.322848606785	0.00707700911047734	124387.017241379	52426.7931034483	164545.192459901
"LDLRAD3"	"LDLRAD3"	1.32264162684326	0.00708485732863626	7398.96551724138	18834.9827586207	9786.17978868131
"TM7SF2"	"TM7SF2"	-1.32332533017213	0.00708485732863626	388.293103448276	157.344827586207	513.838099324249
"MCM4"	"MCM4"	1.32121390550545	0.00718815122419651	203.913793103448	445.879310344828	269.413738972638
"HMBOX1"	"HMBOX1"	-1.31995552863216	0.00724060068112337	8113.08620689655	3609.63793103448	10708.9129930625
"SRP9"	"SRP9"	1.31919717952713	0.00728232989556095	290172.620689655	752400.862068966	382794.902789789
"SPINK1"	"SPINK1"	1.31869766098767	0.00730640640745391	6807.96551724138	16954.1206896552	8977.64820367091
"C16orf72"	"C16orf72"	-1.31892663759186	0.00730640640745391	1170.79310344828	478.241379310345	1544.19021124677
"CLEC18A"	"CLEC18A"	1.31858367400626	0.00730867761498614	63266.4482758621	161953.396551724	83422.1058089131
"TCF7L2"	"TCF7L2"	-1.31800544430504	0.00733699073266629	89330.224137931	37712.5344827586	117737.721754783
"TRIM15"	"TRIM15"	-1.31851952944644	0.00733699073266629	538	222.068965517241	709.363506842187
"PPP1R3B"	"PPP1R3B"	1.31713957296437	0.00739055452156376	2234.89655172414	5740.03448275862	2943.67068975748
"HEYL"	"HEYL"	1.31699068669706	0.0073944899417831	3861.74137931034	9902.62068965517	5085.87743098439
"CDK17"	"CDK17"	1.31687506541911	0.0073961442131393	46989.6034482759	118622.051724138	61879.4371149662
"PYDC2"	"PYDC2"	-1.31653517044894	0.00741492365140522	11034.7931034483	4676.10344827586	14527.6932193171
"AGRN"	"AGRN"	1.31569923261843	0.00746299370190504	25293.724137931	67461.775862069	33278.9334383381
"TESK1"	"TESK1"	1.31473744944719	0.0075162916341298	41698.8793103448	108966.189655172	54823.0782292892
"RBM3"	"RBM3"	1.31491693562714	0.0075162916341298	281.051724137931	681.98275862069	369.559671856173
"KRT1"	"KRT1"	-1.31541571167588	0.00752090800181846	359.689655172414	131.241379310345	473.141423741072
"SENP6"	"SENP6"	-1.3143136953951	0.00754579702685122	518.603448275862	241.48275862069	681.607614548089
"OCIAD1"	"OCIAD1"	-1.31423891450654	0.00756383121670923	553.275862068965	230.603448275862	727.136668388187
"DAZ3"	"DAZ3"	1.31364358588547	0.00761139799843483	141.275862068966	351.413793103448	185.586130047337
"HIST1H2BG"	"HIST1H2BG"	-1.31259712262798	0.00763068256402877	54460.0344827586	24149.9137931034	71484.0845602897
"KCNV1"	"KCNV1"	-1.31333758304632	0.00763068256402877	409.137931034483	170.068965517241	537.336221477401
"TRIM44"	"TRIM44"	-1.31189095960164	0.00767228304137465	29449.724137931	13154.6379310345	38634.8268593139
"CR2"	"CR2"	-1.3118040606381	0.007683541371566	2080.77586206897	839.448275862069	2729.57022513982
"ETV3"	"ETV3"	-1.31122189140171	0.0077086943296392	15302.5172413793	6365.06896551724	20064.9956004486
"ARV1"	"ARV1"	-1.31098570910864	0.00774852585137228	624.586206896552	263	818.823591347749
"RPL35"	"RPL35"	-1.30911927714904	0.00783427863847379	2128324.77586207	873750.517241379	2786230.99211494
"VAMP2"	"VAMP2"	1.30952578577473	0.00783427863847379	285.034482758621	723.741379310345	373.260005007376
"KIN"	"KIN"	-1.30783034662493	0.00791893017745508	8348.93103448276	3519.84482758621	10918.9853687753
"PAX9"	"PAX9"	-1.30776418123016	0.00792949839895361	1369.15517241379	584.551724137931	1790.53209302876
"SNORD58A"	"SNORD58A"	-1.3074657502294	0.00793264001888034	324869.086206897	138083.25862069	424755.203523839
"MPP5"	"MPP5"	-1.30763320493554	0.00793893146292368	849.431034482759	362.051724137931	1110.7442259924
"CXorf56"	"CXorf56"	-1.30683017577993	0.00796237876712829	128416.896551724	51673.2931034483	167819.075493803
"RAB36"	"RAB36"	-1.30690544978566	0.00796237876712829	1589.12068965517	705.741379310345	2076.83048967749
"PPIL3"	"PPIL3"	-1.30734949377568	0.00796237876712829	558.241379310345	224.465517241379	729.816584646019
"ZNF93"	"ZNF93"	-1.30623898087789	0.00800671456975844	1348.46551724138	568.827586206897	1761.41822299035
"GJB6"	"GJB6"	-1.3061344671249	0.00800977224943979	1498.01724137931	637.603448275862	1956.61195131288
"ZNF518A"	"ZNF518A"	1.30559491983674	0.00802957365362257	33545.7413793103	86086.4482758621	43797.1495269849
"RRAGA"	"RRAGA"	-1.30570808698129	0.00803441337250366	954.137931034483	418.965517241379	1245.82561264732
"SLC48A1"	"SLC48A1"	1.30460374795122	0.00809074180737094	3151.77586206897	8306.77586206897	4111.81860235738
"ATXN7L1"	"ATXN7L1"	-1.30450357698587	0.00809206023681244	19720.2586206897	8411.77586206897	25725.1479097761
"SLC22A23"	"SLC22A23"	-1.30398479080512	0.00812252391024762	3170440.31034483	1362767.98275862	4134205.94484512
"TSFM"	"TSFM"	-1.30397222751739	0.0081299897942106	1658.62068965517	716.637931034483	2162.79531529608
"ZNFX1"	"ZNFX1"	1.3031408128371	0.00817241756518991	19961.4655172414	48406.3103448276	26012.6003995577
"CELA1"	"CELA1"	-1.30295171325351	0.00818626221802616	3499.87931034483	1501.41379310345	4560.17374359432
"SLC15A1"	"SLC15A1"	-1.30216254215848	0.00823759325308887	3525	1351.51724137931	4590.12296110864
"GALNT5"	"GALNT5"	1.30198826516263	0.00824456716128025	1252.05172413793	3073.06896551724	1630.15665220423
"EN2"	"EN2"	1.30181284164233	0.00824748150005181	18249.9827586207	46883.0172413793	23758.0619149235
"KLHL11"	"KLHL11"	-1.30168384216991	0.0082529620445259	13487.2068965517	5841.93103448276	17556.079293244
"COG8"	"COG8"	-1.30206834257968	0.00826114399685114	380.051724137931	152.793103448276	494.853318542826
"ST8SIA6"	"ST8SIA6"	-1.30133012865803	0.00828723289938416	738.275862068965	319.655172413793	960.740622571328
"GGPS1"	"GGPS1"	-1.3006789455374	0.00831153082112024	6819.39655172414	2952.98275862069	8869.84551609791
"PCDHB4"	"PCDHB4"	1.29972637303884	0.008379011267856	1045.08620689655	2662.81034482759	1358.32610520257
"SERP1"	"SERP1"	-1.29939029384924	0.00839155122586865	99740.4482758621	41594.8103448276	129601.770393828
"ABCC5"	"ABCC5"	1.29897660704294	0.00841645593698467	50756.7586206897	132177.586206897	65931.8420976008
"IGFBP1"	"IGFBP1"	-1.29881179510744	0.00842422676301442	29093.3620689655	12317.4827586207	37786.8018145039
"GPRC5C"	"GPRC5C"	-1.2982393717276	0.00846006377568745	331504.189655172	136924.517241379	430371.790902998
"FGD4"	"FGD4"	-1.29798931144464	0.00849092962372961	1168.84482758621	490.534482758621	1517.14809294426
"TMC4"	"TMC4"	1.29726889622287	0.00852089994419217	36296.2068965517	88233.3620689655	47085.9402577665
"PPP1R12A"	"PPP1R12A"	-1.29718344632476	0.00853027736799987	1970.48275862069	893.793103448276	2556.07761575111
"PDE4D"	"PDE4D"	-1.29702681269185	0.00853664832990384	2644.65517241379	1142.62068965517	3430.18866894488
"SIRPD"	"SIRPD"	1.29715059479162	0.00854159593528948	191.98275862069	451.879310344828	249.030549534563
"ROGDI"	"ROGDI"	1.29659341021718	0.00855123101568369	22448176.6896552	55454277.4137931	29106157.9671979
"C5orf51"	"C5orf51"	-1.29626199630361	0.00860902507674899	526.068965517241	221.879310344828	681.923207434752
"ZNF654"	"ZNF654"	1.29482617090342	0.00865753660071658	13019.3620689655	33029.3448275862	16857.8107353639
"SNORD116-18"	"SNORD116-18"	-1.29486081833298	0.00865753660071658	12013.2413793103	5402.01724137931	15555.4755632454
"FABP3"	"FABP3"	1.29501197272253	0.00865753660071658	2403.24137931034	6042.1724137931	3112.2263595491
"RHOU"	"RHOU"	-1.29524411902803	0.00865753660071658	1774.93103448276	441.706896551724	2298.96898409414
"ATP2B4"	"ATP2B4"	-1.29452210074602	0.008675746059676	14796.6896551724	6523.72413793103	19154.6417765006
"MGST1"	"MGST1"	-1.29525581854644	0.00867727095531063	432.534482758621	165.948275862069	560.242805515076
"MALT1"	"MALT1"	-1.29265043986707	0.00882430389675993	645.758620689655	289.258620689655	834.740165082434
"STAC2"	"STAC2"	-1.29096818037226	0.00894035745929262	1358.51724137931	574.379310344828	1753.80253110779
"TNP2"	"TNP2"	1.29058588904913	0.00894943438361936	28725.1379310345	75975.9827586207	37072.257674783
"PCDHB1"	"PCDHB1"	-1.29034057537388	0.00895728505064288	1780.89655172414	828.586206896552	2297.96308123309
"BAP1"	"BAP1"	-1.29066185685715	0.00895728505064288	652.310344827586	287.603448275862	841.912080902303
"HIC1"	"HIC1"	1.29073965995172	0.00897780000901941	145.224137931034	405.758620689655	187.446554409885
"KDM4D"	"KDM4D"	1.28974185076441	0.00899358191157628	891.689655172414	1960.48275862069	1150.04946616955
"SV2C"	"SV2C"	-1.2898753836808	0.00899358191157628	590.98275862069	301.810344827586	762.2941125246
"PLXDC2"	"PLXDC2"	-1.28913392820506	0.00903418590496048	6779.6724137931	2804	8739.90573073661
"RASL11A"	"RASL11A"	-1.28886256615267	0.00904740605203797	18573.1551724138	8159.41379310345	23938.244437069
"RIPK4"	"RIPK4"	1.28752911080867	0.00914580938005225	2171.12068965517	4599.93103448276	2795.38109101004
"DLGAP5"	"DLGAP5"	1.28660814393994	0.00921199074949445	4856.48275862069	12560.1034482759	6248.39026814528
"PPARG"	"PPARG"	-1.28597273511052	0.00925836633224295	4144.13793103448	1899.20689655172	5329.24838984766
"PPP2R3B"	"PPP2R3B"	-1.28527768489489	0.00930820184739983	6641.03448275862	2702.94827586207	8535.57342530716
"VGLL3"	"VGLL3"	-1.28454255414033	0.00935793943105936	19287.1206896552	8715.43103448276	24775.1272727025
"FECH"	"FECH"	-1.28437165769798	0.0093585398682579	15401.0862068966	6335.77586206897	19780.7186219012
"MT1DP"	"MT1DP"	-1.28447864409248	0.0093585398682579	1672.12068965517	701.258620689655	2147.80331620726
"GDF1"	"GDF1"	-1.28434419367966	0.0093585398682579	1481.68965517241	777.879310344828	1902.99950545591
"KIF4B"	"KIF4B"	-1.28404811124098	0.00937642494395847	67219.6034482759	29466.6724137931	86313.204846126
"TMEM116"	"TMEM116"	-1.2835326952898	0.009411982238161	306988.534482759	133018.896551724	394029.821087721
"LRRC55"	"LRRC55"	1.28285762391739	0.00946327095780125	2515.08620689655	6163.79310344828	3226.4975153267
"GOLPH3L"	"GOLPH3L"	1.28275416001327	0.00947325450769121	977.396551724138	2686.55172413793	1253.75949270676
"SLC40A1"	"SLC40A1"	-1.2820158474103	0.00951821183055203	30760.7931034483	13632.8620689655	39435.8242375302
"ZNF268"	"ZNF268"	-1.28149429120473	0.00955444828493683	356368.448275862	155569.75862069	456684.132031007
"LRRC30"	"LRRC30"	-1.28106551719368	0.00958515242524485	14857.0517241379	6482.89655172414	19032.856650956
"TTLL5"	"TTLL5"	1.28076224005496	0.00960352680045765	16276.1551724138	38490.5	20845.8849581027
